2209609,"São Félix do Piauí",3222
2209658,"São Francisco de Assis do Piauí",5159
2209708,"São Francisco do Piauí",6456
2209757,"São Gonçalo do Gurguéia",2525
2209807,"São Gonçalo do Piauí",4466
2209856,"São João da Canabrava",4489
2209872,"São João da Fronteira",5151
2209906,"São João da Serra",6863
2209955,"São João da Varjota",4914
2209971,"São João do Arraial",7287
2210003,"São João do Piauí",19073
2210052,"São José do Divino",5190
2210102,"São José do Peixe",3837
2210201,"São José do Piauí",7004
2210300,"São Julião",6078
2210359,"São Lourenço do Piauí",5041
2210375,"São Luis do Piauí",2670
2210383,"São Miguel da Baixa Grande",2143
2210391,"São Miguel do Fidalgo",3166
2210409,"São Miguel do Tapuio",19752
2210508,"São Pedro do Piauí",13459
2210607,"São Raimundo Nonato",31744
2210623,"Sebastião Barros",4297
2210631,"Sebastião Leal",4198
2210656,"Sigefredo Pacheco",9779
2210706,"Simões",14128
2210805,"Simplício Mendes",11802
2210904,"Socorro do Piauí",4731
2210938,"Sussuapara",5696
2210953,"Tamboril do Piauí",2981
2210979,"Tanque do Piauí",2681
2211001,"Teresina",793915
2211100,"União",42859
2211209,"Uruçuí",19566
2211308,"Valença do Piauí",20280
2211357,"Várzea Branca",5326
2211407,"Várzea Grande",4556
2211506,"Vera Mendes",3187
2211605,"Vila Nova do Piauí",3117
2211704,"Wall Ferraz",4580
2300101,"Abaiara",10835
2300150,"Acarape",15388
2300200,"Acaraú",54257
2300309,"Acopiara",50485
2300408,"Aiuaba",16253
2300507,"Alcântaras",10706
2300606,"Altaneira",6733
2300705,"Alto Santo",20339
2300754,"Amontada",39497
2300804,"Antonina do Norte",7013
2300903,"Apuiarés",14251
2301000,"Aquiraz",70439
2301109,"Aracati",68886
2301208,"Aracoiaba",25251
2301257,"Ararendá",11085
2301307,"Araripe",22133
2301406,"Aratuba",12477
2301505,"Arneiroz",7497
2301604,"Assaré",22412
2301703,"Aurora",25142
2301802,"Baixio",5971
2301851,"Banabuiú",18196
2301901,"Barbalha",52496
2301950,"Barreira",19257
2302008,"Barro",21429
2302057,"Barroquinha",15418
2302107,"Baturité",32968
2302206,"Beberibe",48201
2302305,"Bela Cruz",30687
2302404,"Boa Viagem",55728
2302503,"Brejo Santo",41040
2302602,"Camocim",60784
2302701,"Campos Sales",26359
2302800,"Canindé",76873
2302909,"Capistrano",16963
2303006,"Caridade",18911
2303105,"Cariré",19099
2303204,"Caririaçu",27249
2303303,"Cariús",19270
2303402,"Carnaubal",16626
2303501,"Cascavel",67002
2303600,"Catarina",17794
2303659,"Catunda",11029
2303709,"Caucaia",326811
2303808,"Cedro",25469
2303907,"Chaval",12609
2303931,"Choró",13316
2303956,"Chorozinho",18770
2304004,"Coreaú",22024
2304103,"Crateús",74904
2304202,"Crato",115724
2304236,"Croatá",18057
2304251,"Cruz",23208
2304269,"Deputado Irapuan Pinheiro",9508
2304277,"Ererê",7242
2304285,"Eusébio",40426
2304301,"Farias Brito",19687
2304350,"Forquilha",21233
2304400,"Fortaleza",2473614
2304459,"Fortim",14825
2304509,"Frecheirinha",13389
2304608,"General Sampaio",6602
2304657,"Graça",15856
2304707,"Granja",53486
2304806,"Granjeiro",5031
2304905,"Groaíras",9865
2304954,"Guaiúba",23502
2305001,"Guaraciaba do Norte",38123
2305100,"Guaramiranga",4227
2305209,"Hidrolândia",19103
2305233,"Horizonte",52488
2305266,"Ibaretama",13156
2305308,"Ibiapina",23961
2305332,"Ibicuitinga",11589
2305357,"Icapuí",19089
2305407,"Icó",65377
2305506,"Iguatu",96201
2305605,"Independência",26240
2305654,"Ipaporanga",11729
2305704,"Ipaumirim",11966
2305803,"Ipu",40841
2305902,"Ipueiras",39220
2306009,"Iracema",14943
2306108,"Irauçuba",22978
2306207,"Itaiçaba",7833
2306256,"Itaitinga",32382
2306306,"Itapagé",46989
2306405,"Itapipoca",112662
2306504,"Itapiúna",18390
2306553,"Itarema",35988
2306603,"Itatira",18579
2306702,"Jaguaretama",18389
2306801,"Jaguaribara",10251
2306900,"Jaguaribe",36385
2307007,"Jaguaruana",32134
2307106,"Jardim",26584
2307205,"Jati",7501
2307254,"Jijoca de Jericoacoara",16447
2307304,"Juazeiro do Norte",246515
2307403,"Jucás",23654
2307502,"Lavras da Mangabeira",30612
2307601,"Limoeiro do Norte",55539
2307635,"Madalena",17636
2307650,"Maracanaú",199808
2307700,"Maranguape",108525
2307809,"Marco",24250
2307908,"Martinópole",10892
2308005,"Massapê",34874
2308104,"Mauriti",43871
2308203,"Meruoca",12656
2308302,"Milagres",27861
2308351,"Milhã",14691
2308377,"Miraíma",12625
2308401,"Missão Velha",34926
2308500,"Mombaça",46252
2308609,"Monsenhor Tabosa",17114
2308708,"Morada Nova",63296
2308807,"Moraújo",8406
2308906,"Morrinhos",22269
2309003,"Mucambo",14481
2309102,"Mulungu",11642
2309201,"Nova Olinda",13522
2309300,"Nova Russas",31770
2309409,"Novo Oriente",28485
2309458,"Ocara",24371
2309508,"Orós",21824
2309607,"Pacajus",58281
2309706,"Pacatuba",70018
2309805,"Pacoti",11473
2309904,"Pacujá",6184
2310001,"Palhano",9173
2310100,"Palmácia",10755
2310209,"Paracuru",32116
2310258,"Paraipaba",29503
2310308,"Parambu",31983
2310407,"Paramoti",12032
2310506,"Pedra Branca",42055
2310605,"Penaforte",8067
2310704,"Pentecoste",34955
2310803,"Pereiro",15784
2310852,"Pindoretama",18022
2310902,"Piquet Carneiro",15449
2310951,"Pires Ferreira",9812
2311009,"Poranga",12308
2311108,"Porteiras",15127
2311207,"Potengi",10058
2311231,"Potiretama",6792
2311264,"Quiterianópolis",20979
2311306,"Quixadá",79505
2311355,"Quixelô",16222
2311405,"Quixeramobim",72951
2311504,"Quixeré",19517
2311603,"Redenção",26624
2311702,"Reriutaba",19626
2311801,"Russas",67023
2311900,"Saboeiro",16806
2311959,"Salitre",16586
2312205,"Santa Quitéria",44864
2312007,"Santana do Acaraú",30041
2312106,"Santana do Cariri",18242
2312304,"São Benedito",44929
2312403,"São Gonçalo do Amarante",42311
2312502,"São João do Jaguaribe",8521
2312601,"São Luís do Curu",12519
2312700,"Senador Pompeu",25069
2312809,"Senador Sá",6575
2312908,"Sobral",180046
2313005,"Solonópole",17943
2313104,"Tabuleiro do Norte",29369
2313203,"Tamboril",26650
2313252,"Tarrafas",8937
2313302,"Tauá",56202
2313351,"Tejuçuoca",16056
2313401,"Tianguá",67663
2313500,"Trairi",50788
2313559,"Tururu",14057
2313609,"Ubajara",30885
2313708,"Umari",7855
2313757,"Umirim",18901
2313807,"Uruburetama",20253
2313906,"Uruoca",13613
2313955,"Varjota",17704
2314003,"Várzea Alegre",39379
2314102,"Viçosa do Ceará",55670
2400109,"Acari",11222
2400208,"Açu",52824
2400307,"Afonso Bezerra",10628
2400406,"Água Nova",2929
2400505,"Alexandria",14127
2400604,"Almino Afonso",5087
2400703,"Alto do Rodrigues",11817
2400802,"Angicos",11544
2400901,"Antônio Martins",7205
2401008,"Apodi",35648
2401107,"Areia Branca",25147
2401206,"Arês",12611
2401305,"Augusto Severo",9194
2401404,"Baía Formosa",8726
2401453,"Baraúna",23860
2401503,"Barcelona",4040
2401602,"Bento Fernandes",5158
2401651,"Bodó",2611
2401701,"Bom Jesus",8721
2401800,"Brejinho",11476
2401859,"Caiçara do Norte",6582
2401909,"Caiçara do Rio do Vento",3158
2402006,"Caicó",62497
2402105,"Campo Redondo",10793
2402204,"Canguaretama",30237
2402303,"Caraúbas",20333
2402402,"Carnaúba dos Dantas",7041
2402501,"Carnaubais",9578
2402600,"Ceará-Mirim",67416
2402709,"Cerro Corá",11207
2402808,"Coronel Ezequiel",5404
2402907,"Coronel João Pessoa",4970
2403004,"Cruzeta",8046
2403103,"Currais Novos",43315
2403202,"Doutor Severiano",6615
2403301,"Encanto",5316
2403400,"Equador",6050
2403509,"Espírito Santo",10414
2403608,"Extremoz",22473
2403707,"Felipe Guerra",5848
2403756,"Fernando Pedroza",2964
2403806,"Florânia",8540
2403905,"Francisco Dantas",3011
2404002,"Frutuoso Gomes",4482
2404101,"Galinhos",2219
2404200,"Goianinha",20997
2404309,"Governador Dix-Sept Rosado",12747
2404408,"Grossos",9741
2404507,"Guamaré",12157
2404606,"Ielmo Marinho",12018
2404705,"Ipanguaçu",13868
2404804,"Ipueira",2097
2404853,"Itajá",6599
2404903,"Itaú",5936
2405009,"Jaçanã",8017
2405108,"Jandaíra",6641
2405207,"Janduís",5569
2405306,"Januário Cicco",8548
2405405,"Japi",5757
2405504,"Jardim de Angicos",2607
2405603,"Jardim de Piranhas",14139
2405702,"Jardim do Seridó",12362
2405801,"João Câmara",31332
2405900,"João Dias",2805
2406007,"José da Penha",6157
2406106,"Jucurutu",18014
2406155,"Jundiá",3626
2406205,"Lagoa d'Anta",6119
2406304,"Lagoa de Pedras",7205
2406403,"Lagoa de Velhos",2778
2406502,"Lagoa Nova",13574
2406601,"Lagoa Salgada",7395
2406700,"Lajes",10737
2406809,"Lajes Pintadas",4333
2406908,"Lucrécia",3522
2407005,"Luís Gomes",10060
2407104,"Macaíba",65361
2407203,"Macau",27951
2407252,"Major Sales",3571
2407302,"Marcelino Vieira",8342
2407401,"Martins",8331
2407500,"Maxaranguape",9251
2407609,"Messias Targino",3907
2407708,"Montanhas",12762
2407906,"Monte das Gameleiras",2460
2407807,"Monte Alegre",21225
2408003,"Mossoró",241645
2408102,"Natal",798065
2408201,"Nísia Floresta",23655
2408300,"Nova Cruz",36336
2408409,"Olho-d'Água do Borges",4570
2408508,"Ouro Branco",5124
2408607,"Paraná",4004
2408706,"Paraú",3988
2408805,"Parazinho",4920
2408904,"Parelhas",20566
2403251,"Parnamirim",178819
2409100,"Passa e Fica",10718
2409209,"Passagem",2704
2409308,"Patu",11634
2409407,"Pau dos Ferros",27547
2409506,"Pedra Grande",4030
2409605,"Pedra Preta",2732
2409704,"Pedro Avelino",7607
2409803,"Pedro Velho",14073
2409902,"Pendências",12893
2410009,"Pilões",3488
2410108,"Poço Branco",12645
2410207,"Portalegre",7056
2410256,"Porto do Mangue",4947
2410306,"Presidente Juscelino",8552
2410405,"Pureza",8287
2410504,"Rafael Fernandes",4750
2410603,"Rafael Godeiro",3226
2410702,"Riacho da Cruz",3121
2410801,"Riacho de Santana",4419
2410900,"Riachuelo",7045
2408953,"Rio do Fogo",10048
2411007,"Rodolfo Fernandes",4704
2411106,"Ruy Barbosa",3729
2411205,"Santa Cruz",34769
2409332,"Santa Maria",4813
2411403,"Santana do Matos",14690
2411429,"Santana do Seridó",2816
2411502,"Santo Antônio",21905
2411601,"São Bento do Norte",3635
2411700,"São Bento do Trairí",3820
2411809,"São Fernando",3483
2411908,"São Francisco do Oeste",3780
2412005,"São Gonçalo do Amarante",79776
2412104,"São João do Sabugi",5934
2412203,"São José de Mipibu",38109
2412302,"São José do Campestre",12080
2412401,"São José do Seridó",4042
2412500,"São Miguel",23288
2412559,"São Miguel do Gostoso",9093
2412609,"São Paulo do Potengi",14918
2412708,"São Pedro",6612
2412807,"São Rafael",8350
2412906,"São Tomé",11445
2413003,"São Vicente",5992
2413102,"Senador Elói de Souza",6097
2413201,"Senador Georgino Avelino",3806
2413300,"Serra de São Bento",5968
2413359,"Serra do Mel",9505
2413409,"Serra Negra do Norte",7445
2413508,"Serrinha",6925
2413557,"Serrinha dos Pintos",4488
2413607,"Severiano Melo",5728
2413706,"Sítio Novo",5380
2413805,"Taboleiro Grande",2349
2413904,"Taipu",12115
2414001,"Tangará",13482
2414100,"Tenente Ananias",9591
2414159,"Tenente Laurentino Cruz",5284
2411056,"Tibau",3871
2414209,"Tibau do Sul",11347
2414308,"Timbaúba dos Batistas",2364
2414407,"Touros",30325
2414456,"Triunfo Potiguar",3359
2414506,"Umarizal",10939
2414605,"Upanema",13126
2414704,"Várzea",5435
2414753,"Venha-Ver",3597
2414803,"Vera Cruz",10652
2414902,"Viçosa",1826
2415008,"Vila Flor",2727
2500106,"Água Branca",9477
2500205,"Aguiar",5789
2500304,"Alagoa Grande",28246
2500403,"Alagoa Nova",19700
2500502,"Alagoinha",13389
2500536,"Alcantil",5211
2500577,"Algodão de Jandaíra",2407
2500601,"Alhandra",18674
2500734,"Amparo",2062
2500775,"Aparecida",7523
2500809,"Araçagi",17877
2500908,"Arara",12698
2501005,"Araruna",19708
2501104,"Areia",25714
2501153,"Areia de Baraúnas",2156
2501203,"Areial",6409
2501302,"Aroeiras",19722
2501351,"Assunção",3426
2501401,"Baía da Traição",7834
2501500,"Bananeiras",22287
2501534,"Baraúna",3967
2501609,"Barra de Santa Rosa",13208
2501575,"Barra de Santana",8861
2501708,"Barra de São Miguel",5586
2501807,"Bayeux",95470
2501906,"Belém",17654
2502003,"Belém do Brejo do Cruz",7239
2502052,"Bernardino Batista",3247
2502102,"Boa Ventura",5973
2502151,"Boa Vista",5826
2502201,"Bom Jesus",2296
2502300,"Bom Sucesso",5299
2502409,"Bonito de Santa Fé",10533
2502508,"Boqueirão",16327
2502706,"Borborema",5148
2502805,"Brejo do Cruz",12770
2502904,"Brejo dos Santos",5908
2503001,"Caaporã",19929
2503100,"Cabaceiras",5039
2503209,"Cabedelo",51064
2503308,"Cachoeira dos Índios",8620
2503407,"Cacimba de Areia",3583
2503506,"Cacimba de Dentro",17590
2503555,"Cacimbas",6975
2503605,"Caiçara",7522
2503704,"Cajazeiras",57627
2503753,"Cajazeirinhas",3141
2503803,"Caldas Brandão",5513
2503902,"Camalaú",5922
2504009,"Campina Grande",381422
2516409,"Campo de Santana",9818
2504033,"Capim",5344
2504074,"Caraúbas",3929
2504108,"Carrapateira",2345
2504157,"Casserengue",6951
2504207,"Catingueira",4986
2504306,"Catolé do Rocha",28320
2504355,"Caturité",4591
2504405,"Conceição",17997
2504504,"Condado",6890
2504603,"Conde",20452
2504702,"Congo",4903
2504801,"Coremas",15668
2504850,"Coxixola",1752
2504900,"Cruz do Espírito Santo",15702
2505006,"Cubati",6537
2505105,"Cuité",20768
2505238,"Cuité de Mamanguape",6685
2505204,"Cuitegi",7250
2505279,"Curral de Cima",5622
2505303,"Curral Velho",2858
2505352,"Damião",4938
2505402,"Desterro",8152
2505600,"Diamante",6772
2505709,"Dona Inês",11142
2505808,"Duas Estradas",3855
2505907,"Emas",3347
2506004,"Esperança",30629
2506103,"Fagundes",12166
2506202,"Frei Martinho",3018
2506251,"Gado Bravo",8473
2506301,"Guarabira",55704
2506400,"Gurinhém",13584
2506509,"Gurjão",3067
2506608,"Ibiara",6316
2502607,"Igaracy",6513
2506707,"Imaculada",11770
2506806,"Ingá",18677
2506905,"Itabaiana",25460
2507002,"Itaporanga",23047
2507101,"Itapororoca",16405
2507200,"Itatuba",10115
2507309,"Jacaraú",14102
2507408,"Jericó",8043
2507507,"João Pessoa",693082
2507606,"Juarez Távora",7829
2507705,"Juazeirinho",16339
2507804,"Junco do Seridó",6665
2507903,"Juripiranga",10524
2508000,"Juru",10510
2508109,"Lagoa",4943
2508208,"Lagoa de Dentro",7463
2508307,"Lagoa Seca",25636
2508406,"Lastro",2917
2508505,"Livramento",7305
2508554,"Logradouro",3920
2508604,"Lucena",11241
2508703,"Mãe d'Água",4133
2508802,"Malta",5794
2508901,"Mamanguape",41406
2509008,"Manaíra",11292
2509057,"Marcação",7482
2509107,"Mari",21110
2509156,"Marizópolis",6384
2509206,"Massaranduba",12840
2509305,"Mataraca",7170
2509339,"Matinhas",4296
2509370,"Mato Grosso",2673
2509396,"Maturéia",5941
2509404,"Mogeiro",12664
2509503,"Montadas",4681
2509602,"Monte Horebe",4466
2509701,"Monteiro",30807
2509800,"Mulungu",9577
2509909,"Natuba",10510
2510006,"Nazarezinho",7242
2510105,"Nova Floresta",10310
2510204,"Nova Olinda",6461
2510303,"Nova Palmeira",4042
2510402,"Olho d'Água",7666
2510501,"Olivedos",3585
2510600,"Ouro Velho",3057
2510659,"Parari",1283
2510709,"Passagem",2183
2510808,"Patos",99977
2510907,"Paulista",11945
2511004,"Pedra Branca",3849
2511103,"Pedra Lavrada",7001
2511202,"Pedras de Fogo",27021
2512721,"Pedro Régis",5739
2511301,"Piancó",16321
2511400,"Picuí",19238
2511509,"Pilar",11610
2511608,"Pilões",7142
2511707,"Pilõezinhos",5471
2511806,"Pirpirituba",10522
2511905,"Pitimbu",16574
2512002,"Pocinhos",16397
2512077,"Poço de José de Moura",4066
2512036,"Poço Dantas",4029
2512101,"Pombal",32424
2512200,"Prata",4001
2512309,"Princesa Isabel",19867
2512408,"Puxinanã",13236
2512507,"Queimadas",39956
2512606,"Quixabá",1472
2512705,"Remígio",17203
2512747,"Riachão",3495
2512754,"Riachão do Bacamarte",4288
2512762,"Riachão do Poço",4353
2512788,"Riacho de Santo Antônio",1566
2512804,"Riacho dos Cavalos",8285
2512903,"Rio Tinto",23669
2513000,"Salgadinho",3456
2513109,"Salgado de São Félix",12876
2513158,"Santa Cecília",7214
2513208,"Santa Cruz",6664
2513307,"Santa Helena",6200
2513356,"Santa Inês",3810
2513406,"Santa Luzia",14695
2513703,"Santa Rita",125858
2513802,"Santa Teresinha",4777
2513505,"Santana de Mangueira",5770
2513604,"Santana dos Garrotes",7829
2513653,"Santarém",2734
2513851,"Santo André",2718
2513927,"São Bentinho",4159
2513901,"São Bento",29992
2513968,"São Domingos de Pombal",2794
2513943,"São Domingos do Cariri",2329
2513984,"São Francisco",3540
2514008,"São João do Cariri",4565
2500700,"São João do Rio do Peixe",18276
2514107,"São João do Tigre",4707
2514206,"São José da Lagoa Tapada",8029
2514305,"São José de Caiana",6108
2514404,"São José de Espinharas",5055
2514503,"São José de Piranhas",19424
2514552,"São José de Princesa",4780
2514602,"São José do Bonfim",3266
2514651,"São José do Brejo do Cruz",1692
2514701,"São José do Sabugi",4098
2514800,"São José dos Cordeiros",4088
2514453,"São José dos Ramos",5631
2514909,"São Mamede",8006
2515005,"São Miguel de Taipu",6749
2515104,"São Sebastião de Lagoa de Roça",11208
2515203,"São Sebastião do Umbuzeiro",3147
2515302,"Sapé",47690
2515401,"Seridó",10007
2515609,"Serra da Raiz",3223
2515500,"Serra Branca",12762
2515708,"Serra Grande",3122
2515807,"Serra Redonda",7865
2515906,"Serraria",6790
2515930,"Sertãozinho",4325
2515971,"Sobrado",7543
2516003,"Solânea",28149
2516102,"Soledade",13489
2516151,"Sossêgo",3045
2516201,"Sousa",65568
2516300,"Sumé",16908
2516508,"Taperoá",15124
2516607,"Tavares",14414
2516706,"Teixeira",14064
2516755,"Tenório",2882
2516805,"Triunfo",9891
2516904,"Uiraúna",14855
2517001,"Umbuzeiro",9433
2517100,"Várzea",2522
2517209,"Vieirópolis",4890
2505501,"Vista Serrana",3344
2517407,"Zabelê",2080
2600054,"Abreu e Lima",95670
2600104,"Afogados da Ingazeira",35314
2600203,"Afrânio",17233
2600302,"Agrestina",22371
2600401,"Água Preta",30606
2600500,"Águas Belas",39421
2600609,"Alagoinha",14704
2600708,"Aliança",35446
2600807,"Altinho",22418
2600906,"Amaraji",20600
2601003,"Angelim",10272
2601052,"Araçoiaba",17276
2601102,"Araripina",79104
2601201,"Arcoverde",67458
2601300,"Barra de Guabiraba",13384
2601409,"Barreiros",43502
2601508,"Belém de Maria",9797
2601607,"Belém de São Francisco",21254
2601706,"Belo Jardim",73590
2601805,"Betânia",11955
2601904,"Bezerros",58310
2602001,"Bodocó",34712
2602100,"Bom Conselho",44991
2602209,"Bom Jardim",40592
2602308,"Bonito",40578
2602407,"Brejão",9707
2602506,"Brejinho",7366
2602605,"Brejo da Madre de Deus",41898
2602704,"Buenos Aires",13530
2602803,"Buíque",52466
2602902,"Cabo de Santo Agostinho",169986
2603009,"Cabrobó",30113
2603108,"Cachoeirinha",18037
2603207,"Caetés",26197
2603306,"Calçado",11637
2603405,"Calumbi",7900
2603454,"Camaragibe",141973
2603504,"Camocim de São Félix",16452
2603603,"Camutanga",8186
2603702,"Canhotinho",24874
2603801,"Capoeiras",19916
2603900,"Carnaíba",19035
2603926,"Carnaubeira da Penha",12270
2604007,"Carpina",67727
2604106,"Caruaru",294558
2604155,"Casinhas",14675
2604205,"Catende",34907
2604304,"Cedro",10678
2604403,"Chã de Alegria",12094
2604502,"Chã Grande",17984
2604601,"Condado",24180
2604700,"Correntes",16733
2604809,"Cortês",11812
2604908,"Cumaru",15099
2605004,"Cupira",22764
2605103,"Custódia",33537
2605152,"Dormentes",16284
2605202,"Escada",62163
2605301,"Exu",31236
2605400,"Feira Nova",19957
2605459,"Fernando de Noronha",3012
2605509,"Ferreiros",11397
2605608,"Flores",22846
2605707,"Floresta",27809
2605806,"Frei Miguelinho",14692
2605905,"Gameleira",27489
2606002,"Garanhuns",130154
2606101,"Glória do Goitá",28243
2606200,"Goiana",74182
2606309,"Granito",6882
2606408,"Gravatá",74548
2606507,"Iati",18304
2606606,"Ibimirim",28605
2606705,"Ibirajuba",7803
2606804,"Igarassu",98601
2606903,"Iguaraci",12322
2607604,"Ilha de Itamaracá",18412
2607000,"Inajá",14605
2607109,"Ingazeira",4565
2607208,"Ipojuca",74059
2607307,"Ipubi",26973
2607406,"Itacuruba",4297
2607505,"Itaíba",27576
2607653,"Itambé",36049
2607703,"Itapetim",14140
2607752,"Itapissuma",24026
2607802,"Itaquitinga",15468
2607901,"Jaboatão dos Guararapes",678346
2607950,"Jaqueira",12560
2608008,"Jataúba",15311
2608057,"Jatobá",14342
2608107,"João Alfredo",29634
2608206,"Joaquim Nabuco",16458
2608255,"Jucati",10965
2608305,"Jupi",14274
2608404,"Jurema",15396
2608453,"Lagoa do Carro",15044
2608503,"Lagoa do Itaenga",20593
2608602,"Lagoa do Ouro",12136
2608701,"Lagoa dos Gatos",16454
2608750,"Lagoa Grande",22121
2608800,"Lajedo",34595
2608909,"Limoeiro",57203
2609006,"Macaparana",23907
2609105,"Machados",11662
2609154,"Manari",17639
2609204,"Maraial",12473
2609303,"Mirandiba",13757
2614303,"Moreilândia",10643
2609402,"Moreno",55102
2609501,"Nazaré da Mata",30122
2609600,"Olinda",394850
2609709,"Orobó",22244
2609808,"Orocó",13968
2609907,"Ouricuri",66077
2610004,"Palmares",58584
2610103,"Palmeirina",8586
2610202,"Panelas",25555
2610301,"Paranatama",12256
2610400,"Parnamirim",19813
2610509,"Passira",28598
2610608,"Paudalho",47337
2610707,"Paulista",314302
2610806,"Pedra",20754
2610905,"Pesqueira",63878
2611002,"Petrolândia",32105
2611101,"Petrolina",276174
2611200,"Poção",11482
2611309,"Pombos",22253
2611408,"Primavera",12291
2611507,"Quipapá",25301
2611533,"Quixaba",7097
2611606,"Recife",1549980
2611705,"Riacho das Almas",18871
2611804,"Ribeirão",39548
2611903,"Rio Formoso",21735
2612000,"Sairé",14155
2612109,"Salgadinho",8120
2612208,"Salgueiro",55119
2612307,"Saloá",15509
2612406,"Sanharó",18473
2612455,"Santa Cruz",14466
2612471,"Santa Cruz da Baixa Verde",12096
2612505,"Santa Cruz do Capibaribe",78410
2612554,"Santa Filomena",14465
2612604,"Santa Maria da Boa Vista",41329
2612703,"Santa Maria do Cambucá",12840
2612802,"Santa Terezinha",10198
2612901,"São Benedito do Sul",9989
2613008,"São Bento do Una",49038
2613107,"São Caitano",36094
2613206,"São João",21886
2613305,"São Joaquim do Monte",21700
2613404,"São José da Coroa Grande",18143
2613503,"São José do Belmonte",33916
2613602,"São José do Egito",31601
2613701,"São Lourenço da Mata",99136
2613800,"São Vicente Ferrer",17223
2613909,"Serra Talhada",79484
2614006,"Serrita",18869
2614105,"Sertânia",35546
2614204,"Sirinhaém",38122
2614402,"Solidão",6073
2614501,"Surubim",56238
2614600,"Tabira",26947
2614709,"Tacaimbó",12344
2614808,"Tacaratu",21770
2614857,"Tamandaré",18854
2615003,"Taquaritinga do Norte",22404
2615102,"Terezinha",6735
2615201,"Terra Nova",9596
2615300,"Timbaúba",52291
2615409,"Toritama",32169
2615508,"Tracunhaém",13194
2615607,"Trindade",25869
2615706,"Triunfo",15724
2615805,"Tupanatinga",19207
2615904,"Tuparetama",8600
2616001,"Venturosa",16417
2616100,"Verdejante",9989
2616183,"Vertente do Lério",7570
2616209,"Vertentes",17899
2616308,"Vicência",27993
2616407,"Vitória de Santo Antão",125681
2616506,"Xexéu",14779
2700102,"Água Branca",19882
2700201,"Anadia",17765
2700300,"Arapiraca",208447
2700409,"Atalaia",51903
2700508,"Barra de Santo Antônio",14159
2700607,"Barra de São Miguel",7467
2700706,"Batalha",16735
2700805,"Belém",5165
2700904,"Belo Monte",7452
2701001,"Boca da Mata",25882
2701100,"Branquinha",12142
2701209,"Cacimbinhas",10131
2701308,"Cajueiro",20670
2701357,"Campestre",6187
2701407,"Campo Alegre",46671
2701506,"Campo Grande",9845
2701605,"Canapi",18313
2701704,"Capela",17504
2701803,"Carneiros",8295
2701902,"Chã Preta",7143
2702009,"Coité do Nóia",11217
2702108,"Colônia Leopoldina",19946
2702207,"Coqueiro Seco",5493
2702306,"Coruripe",52584
2702355,"Craíbas",23079
2702405,"Delmiro Gouveia",47991
2702504,"Dois Riachos",11196
2702553,"Estrela de Alagoas",17180
2702603,"Feira Grande",21790
2702702,"Feliz Deserto",4503
2702801,"Flexeiras",12271
2702900,"Girau do Ponciano",36250
2703007,"Ibateguara",15805
2703106,"Igaci",25860
2703205,"Igreja Nova",23606
2703304,"Inhapi",18144
2703403,"Jacaré dos Homens",5890
2703502,"Jacuípe",7076
2703601,"Japaratinga",7686
2703700,"Jaramataia",6112
2703759,"Jequiá da Praia",11741
2703809,"Joaquim Gomes",22366
2703908,"Jundiá",4700
2704005,"Junqueiro",25175
2704104,"Lagoa da Canoa",18378
2704203,"Limoeiro de Anadia",26236
2704302,"Maceió",924143
2704401,"Major Isidoro",19369
2704906,"Mar Vermelho",4129
2704500,"Maragogi",26520
2704609,"Maravilha",10452
2704708,"Marechal Deodoro",46565
2704807,"Maribondo",14249
2705002,"Mata Grande",25304
2705101,"Matriz de Camaragibe",25376
2705200,"Messias",15547
2705309,"Minador do Negrão",5306
2705408,"Monteirópolis",7293
2705507,"Murici",26731
2705606,"Novo Lino",12266
2705705,"Olho d'Água das Flores",20465
2705804,"Olho d'Água do Casado",8388
2705903,"Olho d'Água Grande",4956
2706000,"Olivença",10828
2706109,"Ouro Branco",11381
2706208,"Palestina",5024
2706307,"Palmeira dos Índios",72202
2706406,"Pão de Açúcar",24537
2706422,"Pariconha",10505
2706448,"Paripueira",10027
2706505,"Passo de Camaragibe",14225
2706604,"Paulo Jacinto",7752
2706703,"Penedo",60750
2706802,"Piaçabuçu",17980
2706901,"Pilar",32546
2707008,"Pindoba",3218
2707107,"Piranhas",24651
2707206,"Poço das Trincheiras",12544
2707404,"Porto de Pedras",10620
2707305,"Porto Calvo",25870
2707503,"Porto Real do Colégio",18459
2707602,"Quebrangulo",11607
2707701,"Rio Largo",67359
2707800,"Roteiro",6881
2707909,"Santa Luzia do Norte",7468
2708006,"Santana do Ipanema",43527
2708105,"Santana do Mundaú",12002
2708204,"São Brás",7020
2708303,"São José da Laje",22941
2708402,"São José da Tapera",31032
2708501,"São Luís do Quitunde",32588
2708600,"São Miguel dos Campos",53070
2708709,"São Miguel dos Milagres",7445
2708808,"São Sebastião",31922
2708907,"Satuba",14584
2708956,"Senador Rui Palmeira",13015
2709004,"Tanque d'Arca",5848
2709103,"Taquarana",18695
2709152,"Teotônio Vilela",41498
2709202,"Traipu",25650
2709301,"União dos Palmares",62395
2709400,"Viçosa",26799
2800100,"Amparo de São Francisco",2261
2800209,"Aquidabã",19762
2800308,"Aracaju",536785
2800407,"Arauá",11980
2800506,"Areia Branca",16568
2800605,"Barra dos Coqueiros",19809
2800670,"Boquim",25190
2800704,"Brejo Grande",8001
2801009,"Campo do Brito",16612
2801108,"Canhoba",4023
